         704364985 function calls (704321401 primitive calls) in 392.985 seconds

   Ordered by: cumulative time
   List reduced from 2050 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    50625    0.062    0.000    0.815    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\Classes\DEMAND.py:14(get_shares)
   101250    0.052    0.000    0.052    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\sortedcontainers\sortedlist.py:144(__init__)
       18    0.049    0.003    0.049    0.003 {built-in method matplotlib._path.is_sorted_and_has_non_nan}
      445    0.046    0.000    0.046    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
    53961    0.044    0.000    0.436    0.000 <__array_function__ internals>:177(sum)
        1    0.040    0.040    2.721    2.721 C:\Users\anton\Documents\GitHub\BachelorProject\Classes\Strategies\Qlearning.py:44(<dictcomp>)
        1    0.035    0.035    1.047    1.047 C:\Users\anton\Documents\GitHub\BachelorProject\Classes\Strategies\Qlearning_one_price.py:52(<dictcomp>)
   101250    0.032    0.000    0.047    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\sortedcontainers\sortedlist.py:174(__new__)
        1    0.032    0.032  386.429  386.429 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:20(make_graphs)
    56856    0.031    0.000    0.031    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\numpy\core\fromnumeric.py:70(<dictcomp>)


         704364985 function calls (704321401 primitive calls) in 392.985 seconds

   Ordered by: call count
   List reduced from 2050 to 100 due to restriction <100>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
174971393   16.072    0.000   16.072    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:56(<lambda>)
174971393   16.008    0.000   16.008    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:91(<lambda>)
174971393   15.825    0.000   15.825    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:120(<lambda>)
174971393   15.696    0.000   15.696    0.000 C:\Users\anton\Documents\GitHub\BachelorProject\graph_maker.py:153(<lambda>)
   227572    0.025    0.000    0.025    0.000 {method 'append' of 'list' objects}
220950/220834    0.023    0.000    0.023    0.000 {built-in method builtins.len}
   203085    0.097    0.000    0.220    0.000 {method 'extend' of 'list' objects}
   202500    0.092    0.000    0.092    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\sortedcontainers\sortedlist.py:353(<genexpr>)
   202500    0.030    0.000    0.030    0.000 C:\Users\anton\AppData\Local\Programs\Python\Python310\lib\site-packages\sortedcontainers\sortedlist.py:355(<genexpr>)
   161895  174.889    0.001  174.889    0.001 {built-in method numpy.array}
   126453    0.025    0.000    0.031    0.000 {built-in method builtins.isinstance}
   110072    0.013    0.000    0.013    0.000 {built-in method builtins.callable}
   107015    0.017    0.000    0.017    0.000 {built-in method __new__ of type object at 0x00007FF9227C3920}
